RowID	First_name	Last_name	Email	Age	AgeGroup	Gender	Date	Month	Cost	Quantity	Product	Category	Colour	OnSale	PurchasedVia	City	Stars	Happiness	Recommendation
8375	Lewis	NA	NA	19	18-24	Female	2025-12-08	December	28.38	1	Jewellery	Accessories	Black	No	In-store	Liverpool	3	5	Yes
8376	Dominic	NA	NA	32	25-34	Female	2025-06-10	June	60.42	1	Trousers	Bottoms	Grey	No	In-store	Bath	5	5	Yes
8377	Mathew	NA	NA	39	35-44	Genderfluid	2025-05-17	May	89.92	3	Tshirt	Tops	Brown	No	In-store	Cardiff	5	5	NA
8378	Vanessa	NA	NA	18	18-24	Female	2025-11-13	November	68.91	1	Joggers	Bottoms	Grey	No	In-store	Liverpool	5	3	NA
8379	Gerald	NA	NA	32	25-34	Male	2025-02-13	February	54.3	1	Tshirt	Tops	White	No	Website	London	5	4	NA
8380	Bradley	NA	NA	37	35-44	Genderfluid	2025-03-27	March	37.31	1	Trousers	Bottoms	Black	No	Website	London	4	4	NA
8381	Mary	NA	NA	35	35-44	Female	2025-12-03	December	44.47	1	Jeans	Bottoms	Grey	No	In-store	London	3	4	NA
8382	Eleanor	NA	NA	48	45-54	Female	2025-12-09	December	66.58	1	Coat	Outerwear	Black	No	Website	London	3	3	Yes
8383	Katie	NA	NA	41	35-44	Female	2025-03-08	March	70.59	1	Sneakers	Footwear	Brown	No	App	Birmingham	2	4	NA
8384	Brian	NA	NA	25	25-34	Female	2025-01-08	January	89.58	1	Jeans	Bottoms	Purple	No	Website	Brighton	4	3	Yes
8385	Suzanne	NA	NA	24	18-24	Female	2025-12-28	December	84.44	1	Polo	Tops	Brown	Yes	Website	Glasgow	3	4	NA
8386	Gemma	NA	NA	29	25-34	Female	2025-11-26	November	25.1	1	Sneakers	Footwear	Yellow	No	App	Liverpool	4	2	NA
8387	Aaron	NA	NA	26	25-34	Female	2025-12-04	December	23.2	4	Jewellery	Accessories	Orange	Yes	In-store	London	3	4	Yes
8388	Brandon	NA	NA	28	25-34	Female	2025-10-05	October	67.69	1	Tshirt	Tops	Grey	No	In-store	Birmingham	3	5	Yes
8389	Roger	NA	NA	23	18-24	Female	2025-11-10	November	30.59	1	Polo	Tops	Grey	No	In-store	Nottingham	5	4	NA
8390	Sophie	NA	NA	38	35-44	Other	2025-11-04	November	84.4	1	Trousers	Bottoms	Brown	No	In-store	Nottingham	4	3	NA
8391	Martyn	NA	NA	35	35-44	Male	2025-05-07	May	74.33	3	Jeans	Bottoms	Brown	No	In-store	Bath	4	5	NA
8392	Hugh	NA	NA	27	25-34	Genderfluid	2025-08-10	August	54.47	1	Jewellery	Accessories	Brown	No	App	Glasgow	4	5	NA
8393	Brian	NA	NA	32	25-34	Female	2025-08-29	August	90.25	1	Coat	Outerwear	Brown	No	In-store	Brighton	4	4	NA
8394	Philip	NA	NA	38	35-44	Female	2025-12-22	December	77.92	1	Sneakers	Footwear	Brown	No	App	London	3	5	NA
8395	Valerie	NA	NA	18	18-24	Male	2025-03-27	March	95.47	1	Joggers	Bottoms	Black	No	In-store	Brighton	4	4	NA
8396	Samuel	NA	NA	32	25-34	Genderfluid	2025-12-25	December	46.01	1	Jewellery	Accessories	Pink	No	In-store	London	4	3	NA
8397	Mark	NA	NA	37	35-44	Female	2025-05-26	May	85.57	1	Coat	Outerwear	Brown	No	In-store	London	4	5	NA
8398	Leonard	NA	NA	30	25-34	Male	2025-04-29	April	46.29	1	Joggers	Bottoms	Beige	No	Website	London	4	5	NA
8399	Holly	NA	NA	30	25-34	Female	2025-05-31	May	97.11	2	Trainers	Footwear	Beige	No	Website	Bath	5	4	NA
8400	Gerald	NA	NA	29	25-34	Male	2025-02-16	February	98.5	1	Trainers	Footwear	Brown	No	Website	Liverpool	5	4	Yes
8401	Mohammad	NA	NA	29	25-34	Female	2025-07-18	July	85.66	1	Boots	Footwear	Red	No	Website	Brighton	5	3	NA
8402	Beth	NA	NA	33	25-34	Genderfluid	2025-05-28	May	82.05	1	Coat	Outerwear	Grey	Yes	Website	London	4	5	No
8403	Lee	NA	NA	21	18-24	Female	2025-07-28	July	79.14	1	Polo	Tops	Brown	No	Website	Cardiff	3	3	Yes
8404	Clifford	NA	NA	25	25-34	Female	2025-12-09	December	22.65	1	Boots	Footwear	White	No	In-store	Glasgow	4	3	NA
8405	Nathan	NA	NA	21	18-24	Male	2025-06-18	June	53.94	2	Tshirt	Tops	Red	No	Website	London	3	5	NA
8406	Bethany	NA	NA	27	25-34	Female	2025-07-27	July	99.46	1	Jeans	Bottoms	Black	No	App	Birmingham	5	4	NA
8407	Jake	NA	NA	23	18-24	Female	2025-12-18	December	24.04	1	Jacket	Outerwear	Purple	No	In-store	Bath	5	5	Yes
8408	Hollie	NA	NA	26	25-34	Female	2025-01-15	January	87.24	1	Sneakers	Footwear	White	No	In-store	London	4	5	NA
8409	Marc	NA	NA	18	18-24	Female	2025-05-04	May	60.88	1	Polo	Tops	Brown	No	In-store	Glasgow	3	5	NA
8410	Angela	NA	NA	33	25-34	Genderfluid	2025-12-22	December	70.22	2	Joggers	Bottoms	Brown	Yes	Website	Bath	5	5	Yes
8411	Irene	NA	NA	26	25-34	Female	2025-01-31	January	33.52	4	Boots	Footwear	Grey	No	In-store	Brighton	5	4	NA
8412	Kim	NA	NA	21	18-24	Non-binary	2025-10-06	October	26.56	1	Coat	Outerwear	Black	No	App	Nottingham	3	3	No
8413	Kyle	NA	NA	24	18-24	Male	2025-06-23	June	60.44	1	Shirt	Tops	White	No	In-store	Glasgow	5	4	NA
8414	Francesca	NA	NA	18	18-24	Female	2025-09-06	September	22.29	2	Trousers	Bottoms	Brown	No	In-store	Liverpool	5	5	Yes
8415	Olivia	NA	NA	36	35-44	Non-binary	2025-02-17	February	53.38	1	Boots	Footwear	White	No	In-store	London	2	5	NA
8416	Carolyn	NA	NA	29	25-34	Female	2025-02-07	February	50.4	3	Tshirt	Tops	Black	No	In-store	Brighton	4	4	Yes
8417	Hannah	NA	NA	29	25-34	Male	2025-11-22	November	20.28	1	Jewellery	Accessories	Grey	No	In-store	London	5	5	Yes
8418	Olivia	NA	NA	35	35-44	Female	2025-04-23	April	32.42	1	Boots	Footwear	Black	Yes	In-store	Liverpool	5	5	NA
8419	Marion	NA	NA	18	18-24	Male	2025-11-15	November	89.53	1	Boots	Footwear	Green	No	In-store	Cardiff	3	5	NA
8420	Carly	NA	NA	23	18-24	Female	2025-10-23	October	93.84	1	Jewellery	Accessories	Blue	No	In-store	Brighton	5	4	NA
8421	Owen	NA	NA	37	35-44	Male	2025-11-24	November	20.94	1	Sneakers	Footwear	Grey	No	In-store	London	4	5	Yes
8422	Diane	NA	NA	26	25-34	Male	2025-01-14	January	66.38	1	Sneakers	Footwear	Brown	No	In-store	London	4	5	Yes
8423	Carolyn	NA	NA	23	18-24	Female	2025-04-10	April	20.65	3	Boots	Footwear	Grey	Yes	Website	Liverpool	3	3	NA
8424	Jennifer	NA	NA	18	18-24	Female	2025-07-11	July	47.91	1	Trainers	Footwear	Black	No	In-store	London	3	3	Yes
8425	Tony	NA	NA	49	45-54	Female	2025-12-08	December	87.14	1	Trousers	Bottoms	Black	No	In-store	Cardiff	2	5	NA
8426	Andrea	NA	NA	36	35-44	Genderfluid	2025-09-18	September	95.97	1	Jacket	Outerwear	Brown	No	In-store	London	3	4	NA
8427	William	NA	NA	35	35-44	Genderfluid	2025-12-12	December	77.47	1	Coat	Outerwear	Beige	No	Website	Birmingham	4	3	Yes
8428	Guy	NA	NA	37	35-44	Other	2025-05-21	May	85.86	1	Shirt	Tops	Black	No	In-store	Liverpool	2	2	NA
8429	Carole	NA	NA	18	18-24	Male	2025-04-28	April	36.65	1	Coat	Outerwear	Brown	No	App	Liverpool	5	5	Yes
8430	Kieran	NA	NA	19	18-24	Male	2025-02-27	February	64.16	1	Polo	Tops	Grey	No	In-store	Liverpool	5	5	Yes
8431	Joanna	NA	NA	18	18-24	Male	2025-02-07	February	70.79	1	Hat	Accessories	Black	Yes	In-store	Brighton	5	3	NA
8432	Bethan	NA	NA	45	45-54	Female	2025-06-20	June	25.23	2	Trainers	Footwear	White	No	Website	Brighton	4	3	NA
8433	Claire	NA	NA	18	18-24	Female	2025-04-29	April	73.32	1	Jeans	Bottoms	White	No	In-store	London	4	3	Yes
8434	Sian	NA	NA	28	25-34	Male	2025-01-23	January	23.81	1	Hat	Accessories	Black	No	In-store	Cardiff	4	5	NA
8435	Joe	NA	NA	46	45-54	Female	2025-03-31	March	80.53	1	Shirt	Tops	Black	No	In-store	Liverpool	4	4	Yes
8436	Leigh	NA	NA	33	25-34	Female	2025-03-16	March	97.99	1	Boots	Footwear	Black	No	Website	Glasgow	3	4	Yes
8437	Alex	NA	NA	50	45-54	Female	2025-12-20	December	31.07	1	Hat	Accessories	Black	No	In-store	Brighton	4	3	Yes
8438	Susan	NA	NA	24	18-24	Genderfluid	2025-06-24	June	21.32	1	Jeans	Bottoms	Black	No	In-store	London	5	5	Yes
8439	Emily	NA	NA	36	35-44	Male	2025-10-24	October	84.93	1	Jeans	Bottoms	Beige	No	In-store	Liverpool	4	1	NA
8440	Dylan	NA	NA	40	35-44	Non-binary	2025-07-16	July	22.92	1	Trousers	Bottoms	Red	No	In-store	London	3	5	NA
8441	Keith	NA	NA	40	35-44	Female	2025-06-02	June	73.35	1	Tshirt	Tops	Beige	No	Website	Cardiff	3	3	Yes
8442	Lee	NA	NA	28	25-34	Female	2025-02-07	February	66.64	1	Boots	Footwear	Black	No	App	Cardiff	4	4	NA
8443	Allan	NA	NA	35	35-44	Female	2025-07-16	July	76.62	1	Sneakers	Footwear	Brown	Yes	Website	Bath	2	4	NA
8444	James	NA	NA	29	25-34	Male	2025-02-15	February	59.42	1	Polo	Tops	Black	No	In-store	Bath	5	3	NA
8445	Emma	NA	NA	25	25-34	Female	2025-10-31	October	75.84	1	Shirt	Tops	Black	No	In-store	Cardiff	5	5	Yes
8446	Ashleigh	NA	NA	21	18-24	Male	2025-02-13	February	80.04	1	Polo	Tops	Brown	No	In-store	Bath	4	2	NA
8447	Julia	NA	NA	19	18-24	Female	2025-09-03	September	94.1	1	Tshirt	Tops	White	No	In-store	Brighton	4	4	NA
8448	Aaron	NA	NA	35	35-44	Male	2025-11-22	November	93.44	1	Jewellery	Accessories	Blue	No	App	Cardiff	3	5	NA
8449	Marian	NA	NA	44	35-44	Other	2025-09-13	September	62.34	1	Shirt	Tops	White	No	In-store	London	4	3	NA
8450	Dale	NA	NA	26	25-34	Female	2025-08-05	August	42.08	1	Joggers	Bottoms	Brown	No	Website	London	5	3	NA
8451	Lynda	NA	NA	34	25-34	Female	2025-01-31	January	85.01	1	Sneakers	Footwear	Beige	No	App	Bath	4	4	Yes
8452	Danny	NA	NA	37	35-44	Female	2025-12-07	December	67.06	2	Jeans	Bottoms	Brown	No	In-store	London	4	5	NA
8453	Holly	NA	NA	18	18-24	Genderfluid	2025-09-11	September	47.21	1	Shirt	Tops	Black	No	In-store	Bath	3	2	Yes
8454	Clare	NA	NA	25	25-34	Female	2025-04-28	April	66.56	1	Trainers	Footwear	Brown	No	Website	London	3	5	NA
8455	Kate	NA	NA	34	25-34	Female	2025-08-23	August	39.4	2	Tshirt	Tops	Brown	No	In-store	Bath	2	3	Yes
8456	Carly	NA	NA	22	18-24	Male	2025-04-23	April	50.93	1	Coat	Outerwear	Brown	No	Website	Cardiff	5	4	NA
8457	Joanne	NA	NA	18	18-24	Female	2025-02-22	February	38.74	1	Trousers	Bottoms	Brown	No	Website	London	5	5	Yes
8458	Jayne	NA	NA	34	25-34	Genderfluid	2025-10-12	October	94.7	1	Coat	Outerwear	Beige	No	In-store	London	5	5	Yes
8459	Brett	NA	NA	48	45-54	Male	2025-11-08	November	94.5	1	Trainers	Footwear	Red	No	In-store	Liverpool	3	3	NA
8460	Matthew	NA	NA	18	18-24	Female	2025-06-02	June	24.22	2	Jacket	Outerwear	Brown	No	Website	Cardiff	5	3	NA
8461	Debra	NA	NA	44	35-44	Female	2025-09-23	September	33.12	2	Sneakers	Footwear	White	No	In-store	London	4	4	NA
8462	Teresa	NA	NA	30	25-34	Non-binary	2025-02-09	February	80.34	2	Sneakers	Footwear	Red	No	Website	London	4	3	Yes
8463	Amy	NA	NA	18	18-24	Male	2025-06-17	June	57.16	1	Joggers	Bottoms	Brown	No	In-store	London	2	3	Yes
8464	Eleanor	NA	NA	25	25-34	Genderfluid	2025-11-16	November	58.57	2	Shirt	Tops	White	No	In-store	London	5	5	Yes
8465	Brandon	NA	NA	22	18-24	Female	2025-07-21	July	82.53	1	Jacket	Outerwear	White	No	In-store	London	3	5	NA
8466	Katie	NA	NA	24	18-24	Female	2025-06-19	June	21.68	1	Coat	Outerwear	Orange	No	In-store	London	5	4	Yes
8467	Samantha	NA	NA	28	25-34	Male	2025-11-09	November	26.31	1	Jeans	Bottoms	Grey	Yes	In-store	Nottingham	4	2	No
8468	Liam	NA	NA	34	25-34	Other	2025-07-05	July	68.93	1	Tshirt	Tops	Brown	No	App	London	3	4	NA
8469	Glenn	NA	NA	18	18-24	Male	2025-12-17	December	58.88	1	Tshirt	Tops	Black	Yes	In-store	Liverpool	5	4	NA
8470	Tracy	NA	NA	45	45-54	Female	2025-01-11	January	45.63	1	Tshirt	Tops	Beige	No	App	London	3	3	Yes
8471	Oliver	NA	NA	20	18-24	Female	2025-06-22	June	38.75	1	Jacket	Outerwear	Black	Yes	In-store	Liverpool	4	5	Yes
8472	Marie	NA	NA	25	25-34	Genderfluid	2025-09-02	September	71.44	1	Coat	Outerwear	Pink	No	In-store	Bath	5	4	NA
8473	Jake	NA	NA	20	18-24	Male	2025-05-23	May	79.32	1	Coat	Outerwear	White	No	Website	Brighton	5	4	Yes
8474	Ben	NA	NA	18	18-24	Female	2025-04-28	April	56.35	1	Sneakers	Footwear	Brown	No	In-store	Bath	3	5	Yes
8475	Marie	NA	NA	28	25-34	Female	2025-09-01	September	42.94	1	Trousers	Bottoms	Black	No	Website	Birmingham	4	4	NA
8476	Elaine	NA	NA	35	35-44	Female	2025-08-06	August	84.52	1	Shirt	Tops	Pink	No	In-store	Brighton	4	5	NA
8477	Charlie	NA	NA	48	45-54	Female	2025-06-10	June	26.13	1	Jeans	Bottoms	Grey	No	In-store	Birmingham	4	3	NA
8478	Rachel	NA	NA	27	25-34	Non-binary	2025-11-15	November	63.03	1	Hat	Accessories	Brown	No	In-store	Birmingham	1	2	Yes
8479	Scott	NA	NA	34	25-34	Female	2025-09-09	September	35.34	1	Jacket	Outerwear	White	No	In-store	Cardiff	4	5	Yes
8480	Carl	NA	NA	36	35-44	Male	2025-08-11	August	60.34	1	Jeans	Bottoms	White	No	Website	Birmingham	4	3	NA
8481	Rachael	NA	NA	25	25-34	Female	2025-08-14	August	32.75	1	Jewellery	Accessories	Grey	No	Website	Liverpool	4	4	NA
8482	Julian	NA	NA	20	18-24	Male	2025-04-04	April	57.38	1	Boots	Footwear	Black	No	Website	Cardiff	5	3	NA
8483	Jane	NA	NA	18	18-24	Female	2025-10-15	October	56.42	1	Tshirt	Tops	Grey	No	Website	London	5	5	NA
8484	Dylan	NA	NA	22	18-24	Male	2025-02-14	February	89.48	1	Boots	Footwear	Brown	No	In-store	Cardiff	5	4	NA
8485	Gavin	NA	NA	18	18-24	Female	2025-02-26	February	98.14	1	Sneakers	Footwear	Grey	No	In-store	London	5	3	NA
8486	Fiona	NA	NA	20	18-24	Female	2025-11-04	November	85.33	1	Sneakers	Footwear	Black	Yes	Website	Liverpool	3	4	NA
8487	Josh	NA	NA	40	35-44	Non-binary	2025-10-27	October	21.96	1	Jewellery	Accessories	Grey	No	Website	London	3	5	Yes
8488	Peter	NA	NA	18	18-24	Female	2025-12-11	December	79.19	1	Coat	Outerwear	Black	No	App	Cardiff	5	3	Yes
8489	Leon	NA	NA	29	25-34	Female	2025-05-25	May	65.79	1	Polo	Tops	Black	No	In-store	Liverpool	5	4	NA
8490	Jean	NA	NA	36	35-44	Female	2025-11-09	November	27.22	1	Trainers	Footwear	Brown	No	In-store	Nottingham	4	5	NA
8491	Maria	NA	NA	24	18-24	Female	2025-12-15	December	81.64	1	Jeans	Bottoms	Black	No	In-store	Liverpool	5	3	Yes
8492	Melissa	NA	NA	23	18-24	Male	2025-07-30	July	29.85	1	Trousers	Bottoms	Beige	No	In-store	London	4	3	Yes
8493	George	NA	NA	36	35-44	Female	2025-12-07	December	89.91	1	Joggers	Bottoms	Brown	No	In-store	Cardiff	2	3	Yes
8494	Rachel	NA	NA	31	25-34	Male	2025-11-12	November	20.96	4	Jewellery	Accessories	Brown	No	Website	London	4	3	NA
8495	Lynne	NA	NA	35	35-44	Genderfluid	2025-07-01	July	20.94	1	Joggers	Bottoms	Brown	No	In-store	Brighton	5	2	NA
8496	Samuel	NA	NA	24	18-24	Female	2025-07-10	July	50.54	1	Shirt	Tops	White	No	In-store	London	4	4	NA
8497	Joel	NA	NA	37	35-44	Female	2025-05-26	May	68.99	1	Boots	Footwear	Grey	Yes	In-store	Liverpool	3	4	NA
8498	Ellie	NA	NA	52	45-54	Female	2025-06-06	June	76.34	1	Sneakers	Footwear	White	No	App	London	5	4	NA
8499	Ellie	NA	NA	33	25-34	Female	2025-09-28	September	49.24	1	Tshirt	Tops	White	No	Website	Birmingham	4	5	NA
8500	John	NA	NA	25	25-34	Female	2025-10-26	October	83.51	2	Coat	Outerwear	Beige	No	In-store	Brighton	4	4	Yes
8501	George	NA	NA	22	18-24	Female	2025-06-15	June	34.45	1	Jewellery	Accessories	Brown	No	In-store	Nottingham	5	4	NA
8502	Eric	NA	NA	35	35-44	Genderfluid	2025-11-30	November	62.19	3	Sneakers	Footwear	Black	No	In-store	Bath	5	5	NA
8503	Pamela	NA	NA	18	18-24	Female	2025-02-18	February	91.8	1	Trainers	Footwear	Grey	No	Website	Brighton	4	3	NA
8504	Robin	NA	NA	24	18-24	Female	2025-05-20	May	22.75	1	Jewellery	Accessories	Black	No	In-store	Brighton	4	5	NA
8505	Joel	NA	NA	20	18-24	Male	2025-03-30	March	20.52	4	Trousers	Bottoms	Brown	No	In-store	Glasgow	5	4	NA
8506	Joyce	NA	NA	47	45-54	Non-binary	2025-05-17	May	23.77	1	Joggers	Bottoms	Black	No	In-store	Cardiff	4	5	NA
8507	Luke	NA	NA	32	25-34	Genderfluid	2025-10-28	October	97.47	1	Hat	Accessories	Black	No	In-store	Brighton	4	3	NA
8508	Charlene	NA	NA	22	18-24	Female	2025-01-14	January	35.06	1	Hat	Accessories	Brown	Yes	Website	Nottingham	4	4	Yes
8509	Rita	NA	NA	25	25-34	Female	2025-02-09	February	65.99	1	Trainers	Footwear	Black	No	In-store	London	5	5	NA
8510	Richard	NA	NA	26	25-34	Female	2025-08-23	August	78.87	1	Boots	Footwear	Blue	Yes	In-store	Liverpool	3	3	NA
8511	Gavin	NA	NA	27	25-34	Male	2025-05-18	May	74.22	1	Jeans	Bottoms	White	No	In-store	Liverpool	4	5	NA
8512	Marcus	NA	NA	29	25-34	Female	2025-01-24	January	45.22	1	Boots	Footwear	Black	No	Website	London	5	4	Yes
8513	Kathryn	NA	NA	20	18-24	Genderfluid	2025-03-20	March	99.64	1	Shirt	Tops	Pink	No	App	London	4	4	Yes
8514	Reece	NA	NA	18	18-24	Female	2025-11-07	November	76.48	1	Tshirt	Tops	Grey	No	In-store	Bath	5	5	NA
8515	Glen	NA	NA	18	18-24	Male	2025-10-28	October	85.17	1	Tshirt	Tops	Brown	No	Website	Liverpool	5	3	Yes
8516	Lynda	NA	NA	27	25-34	Other	2025-09-09	September	36.89	1	Boots	Footwear	Black	Yes	App	Cardiff	4	3	Yes
8517	Katherine	NA	NA	27	25-34	Male	2025-10-06	October	93.6	1	Coat	Outerwear	Black	No	In-store	London	4	3	NA
8518	Elizabeth	NA	NA	33	25-34	Female	2025-05-21	May	60.0	1	Coat	Outerwear	Pink	No	Website	London	3	5	NA
8519	Mathew	NA	NA	18	18-24	Female	2025-02-08	February	24.9	1	Trainers	Footwear	Black	No	Website	Cardiff	5	5	NA
8520	Lindsey	NA	NA	37	35-44	Genderfluid	2025-08-28	August	59.58	1	Polo	Tops	Brown	No	In-store	Bath	5	3	NA
8521	Callum	NA	NA	38	35-44	Male	2025-01-09	January	97.54	2	Joggers	Bottoms	White	Yes	App	London	5	4	NA
8522	Francis	NA	NA	28	25-34	Female	2025-04-09	April	53.82	1	Coat	Outerwear	Brown	No	In-store	Glasgow	5	3	NA
8523	Carol	NA	NA	37	35-44	Male	2025-03-16	March	95.8	1	Joggers	Bottoms	Black	No	In-store	Nottingham	3	5	NA
8524	Stewart	NA	NA	24	18-24	Female	2025-05-07	May	97.73	1	Jeans	Bottoms	Beige	Yes	Website	Liverpool	5	4	Yes
8525	Beth	NA	NA	18	18-24	Other	2025-05-17	May	55.5	1	Polo	Tops	Red	Yes	In-store	Glasgow	4	4	NA
8526	Jay	NA	NA	23	18-24	Female	2025-11-09	November	78.42	1	Jeans	Bottoms	Grey	No	In-store	Bath	5	5	NA
8527	Jemma	NA	NA	23	18-24	Female	2025-05-03	May	55.87	1	Jacket	Outerwear	Grey	No	In-store	London	4	5	NA
8528	Gemma	NA	NA	18	18-24	Female	2025-05-31	May	26.85	1	Boots	Footwear	Purple	No	Website	Bath	5	4	Yes
8529	Oliver	NA	NA	26	25-34	Female	2025-11-07	November	85.17	1	Boots	Footwear	Beige	No	In-store	Brighton	5	4	NA
8530	Roger	NA	NA	18	18-24	Genderfluid	2025-04-01	April	82.12	1	Trainers	Footwear	Grey	No	In-store	London	4	4	Yes
8531	Jean	NA	NA	23	18-24	Female	2025-10-22	October	35.33	1	Tshirt	Tops	White	Yes	In-store	Birmingham	4	3	NA
8532	Brenda	NA	NA	18	18-24	Female	2025-10-06	October	33.41	1	Polo	Tops	Orange	No	In-store	Bath	4	3	Yes
8533	Kieran	NA	NA	26	25-34	Female	2025-09-04	September	80.27	1	Jewellery	Accessories	Blue	No	In-store	Cardiff	4	4	Yes
8534	Roy	NA	NA	18	18-24	Female	2025-01-24	January	36.47	1	Sneakers	Footwear	Orange	No	Website	London	4	3	NA
8535	Clifford	NA	NA	47	45-54	Female	2025-11-04	November	89.22	1	Joggers	Bottoms	Brown	No	In-store	Bath	3	4	Yes
8536	Barbara	NA	NA	31	25-34	Male	2025-05-05	May	76.67	1	Tshirt	Tops	White	No	In-store	London	5	4	NA
8537	Olivia	NA	NA	30	25-34	Genderfluid	2025-02-09	February	60.62	1	Trainers	Footwear	Black	No	Website	London	4	4	Yes
8538	Samuel	NA	NA	19	18-24	Male	2025-01-30	January	73.02	1	Jewellery	Accessories	Brown	No	In-store	Bath	3	3	Yes
8539	Hazel	NA	NA	43	35-44	Female	2025-03-02	March	24.66	1	Trousers	Bottoms	Grey	Yes	In-store	Glasgow	3	4	Yes
8540	Gregory	NA	NA	21	18-24	Other	2025-01-05	January	83.65	1	Sneakers	Footwear	Grey	No	In-store	London	4	5	Yes
8541	Kieran	NA	NA	30	25-34	Female	2025-03-03	March	84.39	1	Boots	Footwear	Black	No	Website	London	5	5	NA
8542	Marian	NA	NA	26	25-34	Female	2025-01-31	January	66.43	1	Jewellery	Accessories	Black	No	Website	Liverpool	4	5	NA
8543	Tina	NA	NA	26	25-34	Male	2025-03-08	March	52.42	1	Coat	Outerwear	Black	No	In-store	Brighton	4	3	Yes
8544	Roger	NA	NA	22	18-24	Female	2025-01-29	January	98.93	1	Hat	Accessories	Blue	No	In-store	Cardiff	4	5	NA
8545	Daniel	NA	NA	37	35-44	Male	2025-02-15	February	47.63	1	Jeans	Bottoms	Grey	Yes	Website	London	5	5	Yes
8546	Barbara	NA	NA	22	18-24	Female	2025-02-20	February	92.07	1	Polo	Tops	Brown	No	Website	Liverpool	3	5	NA
8547	George	NA	NA	18	18-24	Female	2025-12-09	December	86.42	1	Jeans	Bottoms	White	No	Website	Liverpool	5	5	No
8548	Wayne	NA	NA	36	35-44	Female	2025-12-30	December	71.64	1	Jacket	Outerwear	Grey	No	Website	Nottingham	4	5	NA
8549	Sarah	NA	NA	32	25-34	Genderfluid	2025-07-29	July	26.51	1	Shirt	Tops	Beige	No	Website	Glasgow	4	4	NA
8550	Michael	NA	NA	42	35-44	Female	2025-07-11	July	29.09	1	Tshirt	Tops	Black	No	In-store	Liverpool	3	4	Yes
8551	Olivia	NA	NA	35	35-44	Female	2025-07-16	July	83.41	2	Boots	Footwear	Brown	No	In-store	Glasgow	4	5	Yes
8552	Donald	NA	NA	45	45-54	Female	2025-07-28	July	82.26	1	Boots	Footwear	Black	No	In-store	Cardiff	5	2	Yes
8553	Clare	NA	NA	29	25-34	Female	2025-06-12	June	57.51	1	Boots	Footwear	White	No	In-store	London	5	2	Yes
8554	Patricia	NA	NA	33	25-34	Female	2025-11-24	November	95.06	1	Jeans	Bottoms	Blue	No	In-store	Bath	3	4	NA
8555	Sylvia	NA	NA	23	18-24	Female	2025-11-02	November	44.91	1	Sneakers	Footwear	Pink	No	Website	London	3	5	NA
8556	Craig	NA	NA	22	18-24	Non-binary	2025-10-01	October	43.37	1	Joggers	Bottoms	Red	No	In-store	London	3	4	Yes
8557	Nicole	NA	NA	36	35-44	Male	2025-10-18	October	76.35	1	Tshirt	Tops	Black	Yes	In-store	Birmingham	3	3	Yes
8558	Heather	NA	NA	48	45-54	Female	2025-11-22	November	42.95	1	Trousers	Bottoms	Pink	No	In-store	London	2	5	NA
8559	Lesley	NA	NA	28	25-34	Other	2025-11-14	November	45.38	1	Boots	Footwear	Black	No	In-store	Cardiff	4	3	NA
8560	Angela	NA	NA	27	25-34	Female	2025-02-19	February	96.88	2	Trousers	Bottoms	Black	No	Website	Bath	4	4	NA
8561	Tina	NA	NA	30	25-34	Male	2025-12-12	December	43.7	1	Jacket	Outerwear	Black	No	Website	London	5	4	NA
8562	Frederick	NA	NA	33	25-34	Female	2025-04-19	April	68.88	1	Jacket	Outerwear	Black	No	App	Glasgow	5	3	Yes
8563	Nicole	NA	NA	18	18-24	Male	2025-10-12	October	57.27	1	Sneakers	Footwear	Brown	No	In-store	London	4	4	Yes
8564	Nigel	NA	NA	41	35-44	Female	2025-10-13	October	37.18	1	Coat	Outerwear	Black	No	In-store	London	5	3	NA
8565	Sharon	NA	NA	18	18-24	Male	2025-07-03	July	34.95	3	Trousers	Bottoms	Purple	No	In-store	London	4	4	Yes
8566	Julia	NA	NA	19	18-24	Female	2025-12-05	December	84.76	4	Trainers	Footwear	Pink	Yes	Website	London	5	5	NA
8567	Sandra	NA	NA	30	25-34	Male	2025-01-09	January	36.67	1	Polo	Tops	Blue	No	Website	London	4	5	NA
8568	Bryan	NA	NA	27	25-34	Female	2025-11-07	November	35.85	3	Joggers	Bottoms	White	No	In-store	Birmingham	4	2	NA
8569	Glen	NA	NA	37	35-44	Female	2025-05-13	May	30.95	1	Shirt	Tops	Beige	No	In-store	London	5	5	NA
8570	Jennifer	NA	NA	30	25-34	Female	2025-07-20	July	66.51	3	Shirt	Tops	Yellow	No	In-store	London	5	3	NA
8571	Jade	NA	NA	21	18-24	Female	2025-05-04	May	44.51	1	Jacket	Outerwear	Black	No	Website	London	5	3	NA
8572	Michelle	NA	NA	31	25-34	Female	2025-02-01	February	53.13	1	Trainers	Footwear	Brown	No	In-store	London	3	3	NA
8573	Laura	NA	NA	37	35-44	Other	2025-05-22	May	78.4	1	Tshirt	Tops	Black	No	In-store	Birmingham	3	4	NA
8574	Ben	NA	NA	47	45-54	Female	2025-10-02	October	41.13	3	Jewellery	Accessories	Grey	Yes	Website	Cardiff	3	3	Yes
8575	Charlene	NA	NA	33	25-34	Female	2025-10-03	October	99.07	1	Shirt	Tops	Black	No	In-store	Brighton	3	4	NA
